label,Text
art,"Kill me with soft words of love
Irritate both fate and death,
Love Crimson, by killing all she is,
Let love be, but hate with all her passions.
Martyr that of thyne heart
Eat away at every scarred part.
Gorge on the feast I have provided
Eat like a king, you shall behead me the same,
Not all can be loved, but your passionate kill shows the most passion,
Toy with me, my death is evident, yet theres no murder
Let me die quickly as to not suffer your passions anymore,
You finally did it, you killed me with your nothings.
Love is like the damask rose
Once smitten, bound by its charm
Vividly feeling nature so close
Every moment makes feelings warm
Learn about being a better thyself
Essence of love shall make you fonder
As the flower enriches the world, it enriches itself
Deeply touched by its wonder
Nurtured scent of the damask fills the air
Acutely mesmerising mind, heart and soul
The sweetness that pulls those with the flair
Ultimate pure happiness without any foul
Relish the true beauty of divine nature
Earthy wonders lead to blissful future."
art,"L ove is what drives my heart
O verwhelmed with your warm embrace
N ever ending bliss filled thoughts
G iving unto you all my ways
I nvolved with thoughts of only you
N aturally fantisizing 'bout we two
G oing nearly insane for love this true
S weet secret desire-Love me Do
Failure is part of life
ruining the self
undulating pain
sips into the core
to crush the soul
rips the sanity
and conscience
that made man
intolerant
of all life's
nothingness!"
art,"A rthur, do you love me so?
L yla, I do love you so.
B ut, Arthur, will you love me more?
A rthur am I and like a turnip will love you ever more.
* An Alba (meaning “dawn) , a sunrise song,  is either a
solo plaint or a dialogue-duet between lovers.
It’s counterpart is the serenade, an evening song.
Merlin, magician, foresight filled,
Extending sight beyond the seas
Reigns saw which rose to heights that tease
Low saw them sink, their promise stilled.
Is this life’s prophecy fulfilled
None should contest though soon veins freeze?
Time is too short, and stiff the fees
Offered, taken, - ambitions killed.
Mermaid made blood melt, then chilled
Enthusiastic energies
Removed all barriers to please
Mind, body, soul, seduction skilled.
Across life’s net thoughts intertwine
IDeas, identities, combine..."
art,"Masquerading stance
is your personality
a fun spirited...
Jolly and joyful
indulging gal
makes you a star
enthuse happiness
never a boring company
ever an ice breaker
zealously a happy one...
Mountainous terrain steep
In the Tibetan plateau, where the
Sky almost
Touches the horizon
Yonder, with the
Mist moving up from the vale below,
Over the tall pine-trees and thick foliage,
Uniting the clouds from above
Naturally, and blocking the visual acuity of
The tired, trekking mountaineers on their
Arduous route down the mountain slopes,
In the intense heat of the rising sun,
Notwithstanding the many
Miles of shrubs and undergrowth that lie ahead, looking
Impossible to even the expert climber, who is momentarily
Relieved and excited by the mirage of an old castle
Appearing suddenly from nowhere,
Giving a ‘de ja vu’ feeling to all up there
Eyeing the beauty of the ancient masonry.
Copyright by Dr John Celes 7-26-2008"
art,"Makes me feel emotion
Understands me best;
Starts in motion
Interesting quests
Carries me home to rest
Nuclear bombs
Unclearly sky
Crying mothers
Lifeless bodies
Endless terrier
Away souls
Riot on the way
Wining babies
All are scared
Ready for help"
art,"Nuggets of gold, money and authority
Ultimate luxury, status and handy men
Gathered he through all bloody means
Giving not a damn to humane feelings
Equipoise is but nature’s patent strategy
Tamed is he by crippling ailments
So sad! Spends life like a frozen vegetable!
O Valentine, my love, will you be mine,
Become my loving sweetheart that we may
Entwine like twisting vine or eglantine,
More closely grow together every day?
You ask me why I love you as I do,
Vain would it be were I to try to list
All thousand things that make you specially you:
Lips like twin lotus buds just made to kiss,
Eyes clear and still like pools in which I lose
No time but dive within to sink or swim,
To lose all sense of time and place. I choose
In tenderness to meet your every whim,
No matter what you wish I’ll gladly do
Except give up, or go, or be untrue."
art,"You love your motherland –
One, where you were born and nurtured in
Unknown ways, most miraculously.
Love your Motherland with heart and soul;
Only your own country is the safest for you;
View its landscape, gorgeous and beautiful;
Every fellowman is your brethren.
You must be proud of its rich heritage;
One shouldn’t forget how freedom was got;
Unite against forces that separate;
Repay your country’s love by sacrifice.
May be, your country is not very rich;
Only its culture is so remarkable;
Traditions must be followed with pride;
Honor your national flag;
Every citizen is duty-bound;
Religions shouldn’t serve to foment fights;
Love the soil that feeds you all through life;
Astound the world by your patriotism;
Nothing’s more sacred and valuable than your Motherland;
Die, if need be, for your country’s sake!
Copyright by Dr John Celes 8-29-2008
Over the years...
Passing through
Time and tears
I'm true
My hopes and
I
Soaring high
Touching the limit
I'll survive... and
Change the world
Dead and dark
Rise I, to flame
Eastern sky
A Sun, its name...
Monarch of hope
Scorching... killing... dark minds..."
art,"Palpitations in every human heart
Encourages a human surge to take part.
Activities spawned by love, concern, and patient desire
Contribute to an eternal inner-burning fire
Enlightening hope with which we should all aspire.
* composed after reading “Peace (acrostic) ” by Cassy Taberna on this site
Please take me by the hand
Lead me along the path of glory
Ease the pain of horrid past stories
Abolish the evil I feel within
Sinister thoughts of gloom and darkness
Erase the past, let the light of love begin
Written:  Jan.12,2008"
art,"Poet's
Open-hearted
Efforts
To
Reach
You
Prosperity
Obeisance to God
New avenues in life
Gratitude to God
Advent of harvest
Love for God
Overall cleanliness
Peace
Opulence
Newly dressed
Gratitude to farm animals
Aeolian chant of celebration by global Indians
Love for man
Copyright by Dr John Celes 13-01-2010"
art,"Ramadan is the holy month of mercy, blessings and forgiveness.
Allah has decreed this
Month to be the best of all months, pray to
Allah for resolve to keep fast and increase ibadat. On the
Day of Judgement salat and ibadat with
Allah’s blessings will be your shield against Hell-fire.
Non but Allah is worthy of worship, he’s
Merciful and forgiving.
Understand the meaning of Ramadan and
Banish unworthy words from your tongue
And unworthy scenes from your eyes.
Recite the Holy Qur’an
And be kind to orphans and give alms to the poor, in the
Knowledge Allah will protect you from Hell-fire on the Day of Judgement.
Resurrect this corpse with the shade of dying Crimson
Enter each dropp at the will of my own forsaken hand
Undo nothing for blood shall reunite us two
Nothing stands in the way of what Crimson wants
Indefinite screams I hear from the grave, Beckon me
Onto the bloody alter
Never shall this crimson vein close.
Often I shall  reminisce on my sacrificial love,
For you my dear, hold what simple Crimson cannot.
Bathe in my words My veins unwillingly leak,
Let all of me course within your body
Ounce by ounce our blood collides
Often messy, watch this bloody tide,
Death shall visit one last time, to join in this reunion of Blood."
art,"Say you'll never leave me.
All my life be true.
Trust is the question.
Intuition is the answer.
Someday you promise.
Fun isn't the same to me.
Acting verses doing.
Cut straight to the chase.
Time is flying by.
Incomplete isn't good enough.
Only you and I can see.
Never is when, Satisfied I will be.
Pressures, hassles gone
restless hours are done
on this retirement day
memories will always stay
in time I now got freedom
draws no fear of boredom
as a single blessed woman
Tomorrow remains unforeseen
over the years still dreamin'
right now my time has come
never again I feel lonesome
onwards my life be awesome"
art,"Indians, we all are brothers and sisters
Nation is called Bharat, our beloved Motherland
Destiny, we share a common one
Integrity of states and citizens is prime
Avarice is one thing we shun
Neighbours are beloved to us and not our foes
Industriousness is our people's goal
Nationalism is in our blood
Divisive tendencies have been suppressed always
Everyone has opportunities to development
Poverty eradication is our ultimate aim
Equality is the guiding rule
Nature is our mother and teacher
Dialogue is the key to success in resolving disputes and differences
Empowerment of women is a clarion call
Negotiation is our strong ally
Charity is our innate trait and ingrained in culture
Employment to all is the ultimate accomplishment
Development has been sustained and continual
Amity of nations is our strong belief
Yeoman Service is our proud motto
Sweet surrender of finding
One's tired soul unwinding
Until life no longer matters;
Love unchains all its fetters.
Mirrored half of each other's mess,
Aspiring always for nothing less
Than to love across life's pages,
Either together or apart for ages."
art,"Suffering internally,
Utterly consumed with pain,
Far from a solution,
Fast to run but not crying the blues.
Even little things annoy you.
Rest assured the tide will change!
Inner pain is what tranforms you...
Never forget that fact my friend-
Get focused now, get on the mend.
Written January 22 2008
Teaches and trains even the worst pupil
Ever ready to help the student in troubled times
Allows students to nurture their talents
Chides and punishes justly
Held in high esteem
Exemplary and encouraging
Remembers the pupil, forgets the name
’Selflessly serves society to the best of his/ her ability
Defends the weaker students against the robust
Advises appropriately
Yields to the highly intelligent student
Copyright By Dr John Celes 5-09-’11"
